Name,Lat,Lon
2-Unit Parking 台南市友愛街立體機車停車場站,22.990985,120.205876
2-Unit Parking 台南市北區北安路一段212巷停車場站,23.019032,120.208307
2-Unit Parking 台南市北區北成路38巷停車場站,23.018856,120.210561
2-Unit Parking 台南市永康區復興路停車場站,22.999003,120.244359
2-Unit Parking 台南市安平區育平九街停車場站,22.995162,120.171359
2-Unit Parking 台南市東區立德停車場站,22.976452,120.214671
2-Unit Parking 台南市東區前鋒路停車場站,22.992917,120.212764
2-Unit Parking 台南市東區德祥街停車場站,22.96737,120.237151
2-Unit Parking 台南市南區大成路一段停車場站,22.974872,120.200407
2-Unit Parking 台南市南區大林路111巷停車場站,22.974207,120.211886
2-Unit Parking 台灣聯通日月潭中興場站,23.865651,120.911443
2-Unit Parking 本原街三段停1停車場站,23.053059,120.177553
2-Unit Parking 民生配水池加壓站停車場站,25.059394,121.553756
2-Unit Parking 民生路臨時停車場站,22.99799,120.188322
2-Unit Parking 安南區自辦重劃廣停1停車場站,23.032643,120.205965
2-Unit Parking 安富街廣停6停車場站,23.027292,120.199082
2-Unit Parking 安順里公有停車場站,23.051342,120.215353
2-Unit Parking 和雲高雄三鳳自立停車場站,22.639485,120.296004
2-Unit Parking 奇美醫院第五停車場站,23.019766,120.21744
2-Unit Parking 延平北路5段臨時平面停車場站,25.078805,121.509935
2-Unit Parking 林仔鐘厝自辦重劃停車場站,22.96925,120.261583
2-Unit Parking 便利停車場建國站,25.053472,121.537865
2-Unit Parking 南投縣三和停車場站,23.905731,120.688307
2-Unit Parking 南投縣草屯鎮大成街停車場站,23.978026,120.688045
2-Unit Parking 桃園市中路一停車場站,25.006921,121.290148
2-Unit Parking 桃園市永福停車場站,24.962759,121.298273
2-Unit Parking 桃園市宏昌六街停車場站,24.98711,121.291814
2-Unit Parking 桃園市忠勇停車場站,24.965513,121.305559
2-Unit Parking 桃園市建國一村停車場站,24.992034,121.324436
2-Unit Parking 桃園市復興停車場站,24.975097,121.251122
2-Unit Parking 桃園市新成立體停車場站,24.9119,121.146809
2-Unit Parking 桃園市雙嶺停車場站,24.960966,121.162922
2-Unit Parking 桃園市蘆竹大新停車場站,25.024379,121.256855
2-Unit Parking 高雄市北昌路停車場站,22.64624,120.37233
2-Unit Parking 高雄市民權輕鋼架停車場站,22.623301,120.311535
2-Unit Parking 高雄市林園停車場站,22.502404,120.395793
2-Unit Parking 高雄市武廟停車場站,22.628812,120.332576
2-Unit Parking 高雄市瑞豐停車場站,22.606676,120.335749
2-Unit Parking 高雄市榮光停車場站,22.68477,120.321595
2-Unit Parking 高雄市福誠停車場站,22.593667,120.323369
2-Unit Parking 高雄市鳳頂路停車場站,22.590838,120.357761
2-Unit Parking 高雄市德昌停車場站,22.584016,120.317059
2-Unit Parking 高雄市濱海停車場站,22.624185,120.269505
2-Unit Parking 高雄市歡樂17停車場站,22.710452,120.292869
2-Unit Parking 高雄市鹽埕停車場站,22.624793,120.286317
2-Unit Parking 崇明路E6停車場站,22.968671,120.225613
2-Unit Parking 深坑帝品苑前停車場站,25.003395,121.602151
2-Unit Parking 富山東區高翠路停車場站,24.778687,120.985239
2-Unit Parking 富山苗栗中山路停車場站,24.560594,120.82156
2-Unit Parking 新北市十八份坑溪機車停車場站,25.031059,121.412826
2-Unit Parking 新北市中誠立體停車場站,25.047605,121.451561
2-Unit Parking 新北市民生立體停車場站,25.138196,121.461877
2-Unit Parking 新北市民樂停車場站,25.001612,121.483563
2-Unit Parking 新北市合安一路機車停車場站,24.998546,121.448435
2-Unit Parking 新北市和城路停車場站,24.993995,121.489554
2-Unit Parking 新北市青山平面停車場站,24.978464,121.459224
2-Unit Parking 新北市保生路平面停車場站,25.012017,121.505008
2-Unit Parking 新北市建國公有停車場站,24.986343,121.537339
2-Unit Parking 新北市重新機械塔停車場站,25.058457,121.489843
2-Unit Parking 新北市停三平面停車場站,25.078738,121.38921
2-Unit Parking 新北市莊敬立體停車場站,25.028516,121.473692
2-Unit Parking 新北市智興立體停車場站,25.064074,121.657203
2-Unit Parking 新北市新埔立體停車場站,25.023793,121.458061
2-Unit Parking 新北市萬板高架橋下停車場站,25.025171,121.477644
2-Unit Parking 新北市廣停一平面停車場站,25.075485,121.372261
2-Unit Parking 新北市環河快速高架橋停車場站,25.071473,121.503658
2-Unit Parking 新北市寶橋立體停車場站,24.974904,121.545736
2-Unit Parking 新北市蘆洲中山立體停車場站,25.083567,121.473118
2-Unit Parking 新北市鷺江立體停車場站,25.086104,121.47674
2-Unit Parking 新市法庭停車場站,23.07332,120.290036
2-Unit Parking 新竹市中正路226巷路邊停車場站,24.8108,120.96552
2-Unit Parking 新竹市延平路邊停車場站,24.80494,120.951171
2-Unit Parking 新竹市東大路橋下花園段停車場站,24.80356,120.97857
2-Unit Parking 新竹市金山十八街停車場站,24.777241,121.02511
2-Unit Parking 新竹市科學園路停車場站,24.786707,121.009675
2-Unit Parking 新竹市湳雅街停車場站,24.81872,120.97203
2-Unit Parking 新竹市新莊停車場站,24.787703,121.016083
2-Unit Parking 新和社內停一停車場站,23.079897,120.288138
2-Unit Parking 臺中市三塊厝停車場站,24.148148,120.632649
2-Unit Parking 臺中市土庫停車場站,24.141334,120.65749
2-Unit Parking 臺中市大肚地下停車場站,24.151516,120.546192
2-Unit Parking 臺中市大墩停車場站,24.156259,120.648252
2-Unit Parking 臺中市大鵬臨時停車場站,24.175641,120.665734
2-Unit Parking 臺中市太和停車場站,24.163278,120.725822
2-Unit Parking 臺中市文修停車場站,24.185249,120.642253
2-Unit Parking 臺中市民龍停車場站,24.152578,120.670367
2-Unit Parking 臺中市同心停車場站,24.178953,120.637745
2-Unit Parking 臺中市東山停車場站,24.17618,120.733686
2-Unit Parking 臺中市東欣停車場站,24.153154,120.679047
2-Unit Parking 臺中市東峰停車場站,24.122169,120.684813
2-Unit Parking 臺中市春安停車場站,24.13636,120.607513
2-Unit Parking 臺中市停二停車場站,24.224511,120.649601
2-Unit Parking 臺中市停六停車場站(大雅區),24.215976,120.666244
2-Unit Parking 臺中市惠安停車場站,24.163786,120.642135
2-Unit Parking 臺中市惠順停車場站,24.164683,120.63918
2-Unit Parking 臺中市福恩停車場站,24.182513,120.614631
2-Unit Parking 臺中市精武廣場停車場站,24.145789,120.686559
2-Unit Parking 臺中市廣民停車場站,24.139147,120.673561
2-Unit Parking 臺中市廣兼停八停車場站,24.174317,120.705196
2-Unit Parking 臺中市廣停二停車場站,24.106058,120.608706
2-Unit Parking 臺中市廣停停車場站,24.154802,120.665919
2-Unit Parking 臺中市潮洋臨時停車場站,24.178646,120.644268
2-Unit Parking 臺中市藍興停車場站,24.133783,120.66887
2-Unit Parking 臺北市四維廣場停車場站,25.033906,121.548145
2-Unit Parking 臺北市吉祥平面停車場站,25.050329,121.561378
2-Unit Parking 臺北市松隆平面停車場站,25.04833,121.575822
2-Unit Parking 臺北市建國北路高架橋下停車場站,25.046727,121.536697
2-Unit Parking 臺北市臨沂街6巷機車平面停車場站,25.042573,121.530066
2-Unit Parking 臺南市長勝營區免費公有停車場站,23.300456,120.303201
2-Unit Parking 龍山里停車場站,22.984107,120.220082
2-Unit Parking 應安168 福州停車場站,25.026534,121.514618
2-Unit Parking 關聖里停車場站,22.985607,120.241078
2-Unit PGO 三重成功店站,25.052275,121.486974
2-Unit Pharmacy 啄木鳥藥局軍輝店站,23.45492,120.458779
2-Unit Pharmacy 啄木鳥藥局埔里店站,23.969633,120.953626
2-Unit Pharmacy 啄木鳥藥局彰化店站,24.096348,120.548166
2-Unit Pharmacy 德昌藥局岡山店站,22.79236,120.291475
2-Unit post-office 花蓮國安郵局站,23.984192,121.603961
2-Unit post-office 花蓮新城北埔郵局站,24.040379,121.60389
2-Unit post-office 高雄仁壽路郵局站,22.785804,120.285701
2-Unit post-office 高雄梓官郵局站,22.761094,120.268609
2-Unit PX-MART HSR 全聯左營高鐵店站,22.685271,120.310396
2-Unit PX-MART Park 全聯岡山公園西店站,22.794421,120.284613
2-Unit PX-MART 大全聯中和景平店B3F站,24.99254,121.515574
2-Unit PX-MART 大全聯台中忠明店站,24.163088,120.671618
2-Unit PX-MART 全聯八德福國北店站,24.961064,121.29478
2-Unit PX-MART 全聯三民十全三店站,22.646168,120.290079
2-Unit PX-MART 全聯三民大順二店站,22.65073,120.323002
2-Unit PX-MART 全聯三重力行店站,25.068766,121.484895
2-Unit PX-MART 全聯土庫馬光店站,23.704149,120.357113
2-Unit PX-MART 全聯大肚中蔗店站,24.168706,120.57975
2-Unit PX-MART 全聯大社金龍店站,22.724558,120.353484
2-Unit PX-MART 全聯大雅永和店站,24.221862,120.644731
2-Unit PX-MART 全聯大雅雅環店站,24.22615,120.652865
2-Unit PX-MART 全聯小港平和店站,22.563049,120.334904
2-Unit PX-MART 全聯中和南山店站,24.992173,121.503899
2-Unit PX-MART 全聯中和新生店站,24.99845,121.484047
2-Unit PX-MART 全聯中壢普忠店站,24.949489,121.256316
2-Unit PX-MART 全聯中壢領航店站,25.000408,121.207509
2-Unit PX-MART 全聯仁武八德店站,22.685802,120.338733
2-Unit PX-MART 全聯仁武水管店站,22.704784,120.353973
2-Unit PX-MART 全聯仁德中清店站,22.97347,120.256143
2-Unit PX-MART 全聯斗南中山店站,23.674321,120.480416
2-Unit PX-MART 全聯北斗斗苑店站,23.87245,120.519256
2-Unit PX-MART 全聯北港民主店站,23.568855,120.30031
2-Unit PX-MART 全聯北港華勝店站,23.57747,120.298269
2-Unit PX-MART 全聯台中大鵬店站,24.177976,120.663308
2-Unit PX-MART 全聯台中文心店站,24.166376,120.656686
2-Unit PX-MART 全聯台中北屯二店站,24.175823,120.698946
2-Unit PX-MART 全聯台中后里店站,24.309457,120.718117
2-Unit PX-MART 全聯台中忠孝店站,24.132977,120.69033
2-Unit PX-MART 全聯台中河北東店站,24.178066,120.685154
2-Unit PX-MART 全聯台中軍功店站,24.176361,120.719011
2-Unit PX-MART 全聯台中振興店站,24.13136,120.703569
2-Unit PX-MART 全聯台中健行店站,24.159041,120.679821
2-Unit PX-MART 全聯台中國光店站,24.102065,120.682279
2-Unit PX-MART 全聯台中惠文店站,24.143713,120.643215
2-Unit PX-MART 全聯台中敦化店站,24.190012,120.673414
2-Unit PX-MART 全聯台中新民店站,24.158914,120.689623
2-Unit PX-MART 全聯台中福科店站,24.18689,120.6141
2-Unit PX-MART 全聯台中龍門店站,24.162358,120.633922
2-Unit PX-MART 全聯台中豐樂店站,24.133502,120.6432
2-Unit PX-MART 全聯台東更生店站,22.773233,121.130681
2-Unit PX-MART 全聯台南仁和店站,22.973544,120.231809
2-Unit PX-MART 全聯台南和緯店站,23.011943,120.207622
2-Unit PX-MART 全聯台南東平店站,22.995605,120.227157
2-Unit PX-MART 全聯台南培安店站,23.036345,120.213613
2-Unit PX-MART 全聯台南崇明店站,22.974818,120.2228
2-Unit PX-MART 全聯台南裕農店站,22.98758,120.231162
2-Unit PX-MART 全聯台南歸仁店站,22.964822,120.295943
2-Unit PX-MART 全聯左營自由二店站,22.663846,120.307608
2-Unit PX-MART 全聯左營博愛三店站,22.674881,120.305557
2-Unit PX-MART 全聯平鎮上海店站,24.916094,121.2062
2-Unit PX-MART 全聯平鎮育達店站,24.951348,121.206823
2-Unit PX-MART 全聯民雄復興店站,23.558919,120.426492
2-Unit PX-MART 全聯永康中華店站,23.012833,120.230887
2-Unit PX-MART 全聯永康永大店站,23.028514,120.260366
2-Unit PX-MART 全聯安南北安店站,23.040646,120.202941
2-Unit PX-MART 全聯竹北中華店站,24.843012,121.005402
2-Unit PX-MART 全聯竹北光明店站,24.820981,121.025609
2-Unit PX-MART 全聯竹北自強店站,24.81922,121.023522
2-Unit PX-MART 全聯竹北隘口店站,24.803375,121.033454
2-Unit PX-MART 全聯竹北嘉豐店站,24.810694,121.036572
2-Unit PX-MART 全聯竹南公義店站,24.7121,120.901483
2-Unit PX-MART 全聯竹南光復店站,24.688425,120.877728
2-Unit PX-MART 全聯竹南龍山店站,24.694077,120.867606
2-Unit PX-MART 全聯西螺福來店站,23.798732,120.450393
2-Unit PX-MART 全聯沙鹿屏西店站,24.217631,120.570761
2-Unit PX-MART 全聯佳里仁愛店站,23.154619,120.176644
2-Unit PX-MART 全聯和美仁昌店站,24.106796,120.494107
2-Unit PX-MART 全聯宜蘭三清店站,24.755808,121.746214
2-Unit PX-MART 全聯宜蘭健康店站,24.747998,121.751398
2-Unit PX-MART 全聯岡山大仁北店站,22.794766,120.30259
2-Unit PX-MART 全聯岡山岡燕店站,22.791352,120.306956
2-Unit PX-MART 全聯林口麗都店站,25.070357,121.367358
2-Unit PX-MART 全聯社頭民生店站,23.89604,120.589124
2-Unit PX-MART 全聯花蓮太昌店站,23.992068,121.578109
2-Unit PX-MART 全聯花蓮美崙店站,23.993138,121.626997
2-Unit PX-MART 全聯花壇學前店站,24.026911,120.542274
2-Unit PX-MART 全聯虎尾中正店站,23.707607,120.431245
2-Unit PX-MART 全聯虎尾林森店站,23.698851,120.424594
2-Unit PX-MART 全聯南投南陽店站,23.912606,120.68162
2-Unit PX-MART 全聯南投草屯店站,23.983064,120.679846
2-Unit PX-MART 全聯屏東崇明店站,22.681537,120.478221
2-Unit PX-MART 全聯埔里中正店站,23.972309,120.96314
2-Unit PX-MART 全聯桃園大有店站,25.016209,121.316427
2-Unit PX-MART 全聯桃園大業店站,25.017193,121.310998
2-Unit PX-MART 全聯桃園天祥店站,25.018815,121.303674
2-Unit PX-MART 全聯烏日長春店站,24.107936,120.634916
2-Unit PX-MART 全聯烏日環河店站,24.10698,120.59967
2-Unit PX-MART 全聯高雄大寮二店站,22.618634,120.383815
2-Unit PX-MART 全聯高雄大樹店站,22.656857,120.417541
2-Unit PX-MART 全聯高雄正義店站,22.632873,120.340912
2-Unit PX-MART 全聯高雄藍昌店站,22.728962,120.291906
2-Unit PX-MART 全聯梧棲文昌店站,24.245264,120.537675
2-Unit PX-MART 全聯淡水中山店站,25.184408,121.444488
2-Unit PX-MART 全聯淡水沙崙店站,25.181804,121.42221
2-Unit PX-MART 全聯清水中興店站,24.271924,120.574976
2-Unit PX-MART 全聯清水新興店站,24.266926,120.575924
2-Unit PX-MART 全聯鹿港長安店站,24.060984,120.443775
2-Unit PX-MART 全聯鹿港鹿草店站,24.066043,120.436666
2-Unit PX-MART 全聯鹿港彰頂店站,24.087042,120.480172
2-Unit PX-MART 全聯湖口中山店站,24.897544,121.042836
2-Unit PX-MART 全聯新竹振興店站,24.795364,120.960809
2-Unit PX-MART 全聯新竹龍山店站,24.790623,121.010439
2-Unit PX-MART 全聯新興中正三店站,22.630879,120.306477
2-Unit PX-MART 全聯新營金華店站,23.30803,120.300517
2-Unit PX-MART 全聯楊梅民族店站,24.958406,121.171776
2-Unit PX-MART 全聯楊梅瑞溪店站,24.909425,121.181469
2-Unit PX-MART 全聯楠梓興楠店站,22.730116,120.333045
2-Unit PX-MART 全聯路竹國昌店站,22.854329,120.260118
2-Unit PX-MART 全聯鼓山明誠店站,22.661062,120.301367
2-Unit PX-MART 全聯嘉義民國店站,23.475652,120.460929
2-Unit PX-MART 全聯彰化延平店站,24.062169,120.542747
2-Unit PX-MART 全聯彰化鹿港店站,24.054909,120.438271
2-Unit PX-MART 全聯彰化彰安店站,24.064469,120.534445
2-Unit PX-MART 全聯鳳山建國店站,22.635727,120.361301
2-Unit PX-MART 全聯鳳山經武店站,22.64036,120.364188
2-Unit PX-MART 全聯龍井沙田店站,24.203421,120.548502
2-Unit PX-MART 全聯豐原成功店站,24.245768,120.708785
2-Unit PX-MART 全聯豐原豐東店站,24.25033,120.73195
2-Unit PX-MART 全聯羅東中正店站,24.669795,121.771759
2-Unit PX-MART 全聯關西北平店站,24.794802,121.171397
2-Unit PX-MART 全聯蘆竹山腳店站,25.08816,121.28734
2-Unit PX-MART 全聯蘆竹南昌店站,25.039863,121.292399
2-Unit PX-MART 全聯鹽埕七賢三店站,22.621341,120.279752
2-Unit School A7 體育大學站,25.041406,121.385644
2-Unit School Center 國立臺北教育大學產學合作暨育成中心站,25.026315,121.51831
2-Unit School Parking 交通大學光復校區機車停車場H棚站,24.783814,120.994089
2-Unit School Parking 社子國小地下停車場B1F站,25.091367,121.502127
2-Unit School Parking 國立政治大學所屬指南派出所旁機車停車場站,24.987246,121.578207
2-Unit School Parking 淡江大學五虎崗停車場站,25.174755,121.453179
2-Unit School Parking 新北市新店高中地下停車場站,24.974688,121.534401
2-Unit School 明新科技大學站,24.864654,120.990379
2-Unit School 桃園建國國小站,24.98195,121.31491
2-Unit School 高雄市大榮高中站,22.653252,120.281176
2-Unit School 高雄市立新興高中站,22.62613,120.30282
2-Unit School 國立中興大學站,24.121402,120.679082
2-Unit School 國立臺灣科技大學站,25.011814,121.541613
2-Unit School 新北市三重二重國中站,25.06519,121.480302
2-Unit School 新北市三重光榮國中站,25.072146,121.499781
2-Unit School 新北市五股德音國小站,25.072133,121.435545
2-Unit School 新北市深坑國小站,25.001773,121.616164
2-Unit School 新北市新店青潭國小站,24.953263,121.553163
2-Unit School 實踐大學站,25.082978,121.545146
2-Unit School 臺北市永樂國小站,25.060659,121.510569
2-Unit School 臺北市龍門國中站,25.023654,121.537959
2-Unit School 靜宜大學站,24.226544,120.576623
2-Unit Service Center Gogoro 中和華中橋服務中心站,25.006323,121.496606
2-Unit Service Center Gogoro 竹北成功服務中心站,24.817222,121.019861
2-Unit Service Center Gogoro 新生市民服務中心站,25.04682,121.531592
2-Unit Service Center 臺中市兒童福利服務中心站,24.231065,120.565618
2-Unit Sports Center 士林運動中心站,25.08928,121.521481
2-Unit Sports Center 北投運動中心站,25.116175,121.509634
2-Unit Sports Center 台中南屯運動中心站,24.137722,120.637541
2-Unit Sports Center 竹光國民運動中心站,24.807285,120.95331
2-Unit Sports Center 屏東市國民運動中心站,22.677627,120.499048
2-Unit Sports Center 桃園市八德國民運動中心站,24.960591,121.293186
2-Unit Sports Center 新北市泰山國民運動中心站,25.056186,121.434741
2-Unit Sports Center 新北市樹林國民運動中心站,25.004075,121.423134
2-Unit Sports Center 新科國民運動中心站,24.77934,121.024616
2-Unit Sports Center 臺北市文山運動中心站,24.997193,121.559512
2-Unit Sports Park 中和錦和運動公園站,24.992733,121.490747
2-Unit Sports Park 新北市新莊頭前運動公園站,25.052311,121.462894
2-Unit Station 彰化員林轉運站,23.962583,120.568725
2-Unit Station 臺鐵大慶車站,24.118577,120.647547
2-Unit Station 臺鐵汐止車站,25.069713,121.663469
2-Unit Station 臺鐵竹中車站,24.781093,121.031859
2-Unit Station 臺鐵竹東車站,24.738096,121.09461
2-Unit Station 臺鐵竹南車站,24.687066,120.880383
2-Unit Station 臺鐵彰化車站,24.080921,120.538159
2-Unit Station 臺鐵臺北貨運所南樹林車站,24.980542,121.409536
2-Unit Station 臺鐵潭子車站,24.214116,120.706134
2-Unit Station 臺鐵橋頭站,22.76096,120.310198
2-Unit Station 臺鐵羅東站前站,24.677479,121.774077
2-Unit Telecom Service Center 中華電信內壢服務中心站,24.969019,121.261672
2-Unit Telecom Service Center 中華電信平鎮服務中心站,24.940893,121.219087
2-Unit Telecom Service Center 中華電信永康服務中心站,23.023018,120.250723
2-Unit Telecom Service Center 中華電信桃園服務中心站,24.989354,121.310081
2-Unit Tourist Center Parking 鹿港鎮北區遊客中心停車場站,24.058833,120.434945
2-Unit Tourist Center 琉球遊客中心站,22.354336,120.381017
2-Unit T-Power Service 台電土城服務所站,24.970886,121.439843
2-Unit T-Power Service 台電岡山服務所站,22.796397,120.293968
2-Unit T-Power 台電鳳山區營業處站,22.621943,120.349646
2-Unit UNIQLO 八德介壽路店站,24.967596,121.30185
2-Unit UNIQLO 台中福科路店站,24.181864,120.626003
2-Unit UNIQLO 永康永大路店站,23.031552,120.260134
2-Unit UNIQLO 高雄九如路店站,22.63966,120.324777
2-Unit UNIQLO 高雄楠梓店站,22.724607,120.289817
2-Unit U-POWER 台中北屯中平站,24.187693,120.66196
2-Unit U-POWER 台中西屯安和站,24.177323,120.623856
2-Unit U-POWER 台南東區裕農站,22.990184,120.2447
2-Unit U-POWER 高雄左營裕誠站,22.66485,120.309576
2-Unit U-POWER 高雄前鎮成功站,22.593825,120.305172
2-Unit U-POWER 新北鶯歌鳳鳴站,24.969796,121.331495
2-Unit U-POWER 新竹竹北文山站,24.830931,121.035609
2-Unit YAMAHA 台南中華店站,23.023331,120.218314
2-Unit YAMAHA 台南月津店站,23.313916,120.265539
2-Unit YAMAHA 宜蘭中山店站,24.763004,121.754109
2-Unit 八百屋八德店站,22.63541,120.311692
2-Unit 八百屋保泰店站,22.602716,120.333817
2-Unit 八百屋屏東店站,22.687549,120.483905
2-Unit 千葉火鍋竹北店站,24.820443,121.029082
2-Unit 千葉火鍋豐原店站,24.251931,120.726142
2-Unit 天母大葉高島屋百貨公司站,25.111278,121.53174
2-Unit 日月亭廣明二站,24.95508,121.21426
2-Unit 加昌駕訓班站,22.713983,120.311423
2-Unit 台中 JMall 商場站,24.182875,120.616256
2-Unit 台北市格致路站,25.137979,121.546446
2-Unit 台溪里民集會所站,24.797188,120.957478
2-Unit 台糖公營學苑站,24.183515,120.591246
2-Unit 台灣科技廣場站,25.005812,121.488002
2-Unit 宜蘭福利站,24.67879,121.772746
2-Unit 岡山福利站,22.790308,120.28909
2-Unit 花蓮縣中華路宜昌七街站,23.97348,121.582443
2-Unit 花蓮醫院站,23.979628,121.61132
2-Unit 金華屋婚宴會館站,24.183726,120.682312
2-Unit 南港軟體園區站,25.059013,121.612125
2-Unit 星巴克屏東民生店站,22.661092,120.509066
2-Unit 星巴克屏東東港店站,22.469251,120.454939
2-Unit 苗栗福利站,24.54233,120.81704
2-Unit 迪卡儂台中南屯店站,24.130811,120.649932
2-Unit 家樂褔便利購豐南店站,24.239249,120.714666
2-Unit 耕讀園台中國光店站,24.105103,120.680841
2-Unit 高手庭園保齡球館站,25.021583,121.479561
2-Unit 高雄市仁心仁武路口站,22.696391,120.374365
2-Unit 高雄市苓雅區成功一路站,22.613204,120.297872
2-Unit 高雄市養工處十全一路站,22.64533,120.305204
2-Unit 高雄市養工處民生一路站,22.626954,120.302138
2-Unit 高雄市養工處民權一路站,22.620738,120.312835
2-Unit 高雄市養工處同盟一路站,22.648628,120.311114
2-Unit 國軍桃園總醫院新竹分院站,24.815735,120.96156
2-Unit 喜互惠慈安店站,24.759138,121.761268
2-Unit 華泰電子EMS站,22.721327,120.307546
2-Unit 雲林縣環保局站,23.707276,120.537416
2-Unit 順發3C草屯店站,23.988084,120.687662
2-Unit 慈濟台北大同靜思堂站,25.075955,121.51209
2-Unit 新北市三重三陽路名源街口站,25.059347,121.482366
2-Unit 新北市三重民生街站,25.063675,121.489626
2-Unit 新北市三重國道路力行路口站,25.072912,121.482071
2-Unit 新北市三重過圳街20號旁站,25.059176,121.488577
2-Unit 新北市土城長風新城社區站,24.978112,121.439373
2-Unit 新北市永和上林里站,25.015314,121.52074
2-Unit 新北市永和民權路站,24.99878,121.520224
2-Unit 新北市永和永亨路站,25.005941,121.521207
2-Unit 新北市永和名利橋站,25.007849,121.50095
2-Unit 新北市永和國光路站,25.008443,121.51958
2-Unit 新北市光華段機車場站,25.011584,121.451681
2-Unit 新北市江翠水岸特區停二站,25.034876,121.472366
2-Unit 新北市泰山明志路三段站,25.034319,121.421225
2-Unit 新北市浮洲橋下站(機車區),24.998638,121.441359
2-Unit 新北市基層選手游泳訓練館站,24.998371,121.52273
2-Unit 新北市淡水新市五路三段站,25.197982,121.437645
2-Unit 新北市淡水稽徵所旁機車場站,25.17146,121.438156
2-Unit 新北市淡水濱海路站,25.188901,121.444336
2-Unit 新北市新莊復興路一段站,25.041977,121.446685
2-Unit 新北市福營休閒廣場站,25.023881,121.424266
2-Unit 新北市樹林三多路站,25.006804,121.414894
2-Unit 新北市樹林大安路站,24.997698,121.422106
2-Unit 新北汐止福安站,25.065317,121.662436
2-Unit 新光草衙道站,22.581873,120.328726
2-Unit 新竹縣竹北地政事務所站,24.833542,121.012463
2-Unit 新莊鴻寶站,25.042181,121.465337
2-Unit 新港新民路252號站,23.555832,120.354365
2-Unit 路竹天后宮開基廟站,22.858837,120.260437
2-Unit 鼎盛十里關新店站,24.784924,121.01959
2-Unit 嘉義福利站,23.484121,120.462403
2-Unit 彰化市清潔隊站,24.067899,120.541765
2-Unit 臺中市大地生活廣場站,24.183154,120.707422
2-Unit 臺中市中山地政事務所站,24.136714,120.673757
2-Unit 臺中市太平地政事務所廣場站,24.146595,120.725863
2-Unit 臺中市長青學苑站,24.061536,120.699756
2-Unit 臺北市大安區錦安里站,25.026663,121.529457
2-Unit 臺北市中山天母路口站,25.118819,121.529712
2-Unit 臺北市中山區中央里站,25.057032,121.533286
2-Unit 臺北市內湖焚化廠站,25.062583,121.603495
2-Unit 臺北市金湖路站,25.075923,121.601101
2-Unit 臺北市信義廣場站,25.033905,121.566039
2-Unit 臺北市國家兩廳院站,25.038293,121.518244
2-Unit 臺北市萬華站前廣場站,25.033865,121.500275
2-Unit 臺北市數位產業園區站,25.074683,121.520164
2-Unit 臺北市環山路站,25.086316,121.566445
2-Unit 鳳山福利站,22.627485,120.373554
2-Unit 德藝緻台南中西店站,23.003429,120.187077
2-Unit 龍都新城社區站,25.13556,121.787516
2-Unit 優購愛馬桃園三民店站,24.999663,121.309573
2-Unit 聯發科技園區站,24.771712,121.02058
2-Unit 藏壽司台南中華西路店站,23.000302,120.186599
2-Unit 寶熊漁樂碼頭站,24.220375,120.70593
3-Unit 7-ELEVEN 三中店站,24.158891,120.661351
3-Unit 7-ELEVEN 仁興店站,22.973565,120.288254
3-Unit 7-ELEVEN 泰昌店站,24.987894,121.294816
3-Unit 7-ELEVEN 臻愛店站,25.007303,121.316135
3-Unit administration-office 臺中市太平區公所D棟站,24.126538,120.718563
3-Unit Aeon 宏佳騰高雄民族店站,22.668763,120.316854
3-Unit Bank 第一銀行北投分行站,25.134338,121.50229
3-Unit Bank 第一銀行新興分行站,22.631035,120.301028
3-Unit Carrefour 家樂福新屏店站,22.663359,120.48905
3-Unit Family-Mart 全家台中樹仔腳店站,24.110554,120.646279
3-Unit Family-Mart 全家高雄宏光店站,22.568162,120.363795
3-Unit Family-Mart 全家高雄蓮潭店站,22.688298,120.296903
3-Unit Family-Mart 全家新竹金湖店站,24.78286,120.967357
3-Unit Family-Mart 全家新店德順店站,24.960757,121.509105
3-Unit Gas-station 北基世貿加油站,24.187084,120.61822
3-Unit Gas-station 北基金獅加油站,22.663045,120.322342
3-Unit Gas-station 政大加油站,24.988278,121.571019
3-Unit Gas-station 勝利加油站,25.030964,121.537682
3-Unit Gas-station 福華加油站,25.000718,121.553904
3-Unit Gogoro 中和中正門市站,24.994016,121.49736
3-Unit Gogoro 立信輪業社區店站,25.003016,121.481292
3-Unit Gogoro 竹東東林門市站,24.73692,121.09225
3-Unit Gogoro 新竹東勝門市站,24.803282,120.989117
3-Unit Hotel 康橋商旅台南赤崁樓館站,22.994661,120.203929
3-Unit Hotel 新竹國賓大飯店站,24.806758,120.97782
3-Unit Library 臺北市立圖書館西湖分館站,25.078968,121.577564
3-Unit Market-新北市五股公有零售市場站,25.083437,121.439253
3-Unit Market-新北市永平市場站,25.090046,121.459304
3-Unit Market-臺北市公有士東市場站,25.111989,121.529127
3-Unit Market-臺北市公有成德市場站,25.046212,121.586801
3-Unit Market-臺北市興隆市場站,24.999647,121.547342
3-Unit Mart 814生鮮超市高雄大社店站,22.732159,120.343908
3-Unit MRT 台北捷運六張犁站,25.023707,121.553089
3-Unit Park Parking 高雄市三民二號公園停車場站,22.648422,120.295634
3-Unit Park 西湖公園站,25.083971,121.57061
3-Unit Park 新北市土城中央公園站,24.982597,121.443907
3-Unit Park 新北市介壽公園站,25.008661,121.463229
